"rt","rotation_left","rotation_right","figure","no","gender","age","which_mirror","rt_rotation","timeSecs","score","ans","time","mirror","instruction","rotation","id","condition","File","ratio","dimensions","area","shape","error","answer","block","rotation_cat"
2.25484204292297,197,212,"cooper_figures/A6.png",97,"female",22,"w",NA,1460637920.51703,1,"True","2016-04-14 14:45:20","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.07714009284973,194,209,"cooper_figures/F15.png",112,"female",22,"o",NA,1460637955.8933,1,"False","2016-04-14 14:45:55","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.21636509895325,357,357,"cooper_figures/D12.png",113,"female",22,"w",NA,1460637957.13339,1,"False","2016-04-14 14:45:57","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.32299304008484,260,275,"cooper_figures/B8.png",116,"female",22,"w",NA,1460637963.1411,1,"True","2016-04-14 14:46:03","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.75466108322144,45,60,"cooper_figures/C8.png",120,"female",22,"o",NA,1460637974.15725,1,"True","2016-04-14 14:46:14","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.58040595054626,175,205,"cooper_figures/G16.png",124,"female",22,"o",NA,1460637984.70043,1,"True","2016-04-14 14:46:24","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.915784120559692,208,208,"cooper_figures/A6.png",125,"female",22,"o",NA,1460637985.63615,1,"False","2016-04-14 14:46:25","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.47311902046204,68,248,"cooper_figures/F15.png",127,"female",22,"o",NA,1460637988.46031,1,"True","2016-04-14 14:46:28","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.61086893081665,154,334,"cooper_figures/F15.png",129,"female",22,"o",NA,1460637995.31484,1,"False","2016-04-14 14:46:35","False",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.28105187416077,347,527,"cooper_figures/B8.png",132,"female",22,"o",NA,1460638004.97052,1,"True","2016-04-14 14:46:44","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
4.5190110206604,208,373,"cooper_figures/B8.png",133,"female",22,"w",NA,1460638009.50833,1,"True","2016-04-14 14:46:49","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.45924687385559,211,241,"cooper_figures/H20.png",136,"female",22,"w",NA,1460638018.39977,1,"False","2016-04-14 14:46:58","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
6.92232513427734,15,15,"cooper_figures/B8.png",137,"female",22,"w",NA,1460638025.34696,1,"True","2016-04-14 14:47:05","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
7.24359107017517,193,358,"cooper_figures/B8.png",140,"female",22,"o",NA,1460638039.70291,1,"False","2016-04-14 14:47:19","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.784970998764038,213,213,"cooper_figures/B8.png",141,"female",22,"o",NA,1460638040.49548,1,"False","2016-04-14 14:47:20","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
6.08270287513733,235,400,"cooper_figures/G16.png",144,"female",22,"w",NA,1460638052.47683,1,"True","2016-04-14 14:47:32","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.885560989379883,299,314,"cooper_figures/A6.png",145,"female",22,"o",NA,1460638053.38049,1,"False","2016-04-14 14:47:33","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.920844078063965,7,22,"cooper_figures/D12.png",146,"female",22,"o",NA,1460638054.31636,1,"False","2016-04-14 14:47:34","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
4.39900016784668,138,318,"cooper_figures/B8.png",150,"female",22,"w",NA,1460638066.16208,1,"False","2016-04-14 14:47:46","False",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.26891803741455,263,278,"cooper_figures/B8.png",151,"female",22,"w",NA,1460638067.45009,1,"False","2016-04-14 14:47:47","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.5909628868103,146,311,"cooper_figures/A6.png",153,"female",22,"w",NA,1460638071.50571,1,"True","2016-04-14 14:47:51","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.975536108016968,223,223,"cooper_figures/G16.png",154,"female",22,"o",NA,1460638072.48993,1,"False","2016-04-14 14:47:52","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.27086400985718,265,265,"cooper_figures/E11.png",155,"female",22,"o",NA,1460638073.78585,1,"True","2016-04-14 14:47:53","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.7226128578186,38,38,"cooper_figures/G16.png",159,"female",22,"w",NA,1460638086.17134,1,"True","2016-04-14 14:48:06","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.91143989562988,252,267,"cooper_figures/E11.png",160,"female",22,"o",NA,1460638091.81125,1,"True","2016-04-14 14:48:11","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.54567813873291,51,216,"cooper_figures/F15.png",162,"female",22,"o",NA,1460638096.16311,1,"False","2016-04-14 14:48:16","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.93047404289246,189,219,"cooper_figures/F15.png",163,"female",22,"o",NA,1460638098.11505,1,"True","2016-04-14 14:48:18","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.81217002868652,184,349,"cooper_figures/D12.png",164,"female",22,"w",NA,1460638099.94702,1,"False","2016-04-14 14:48:19","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
4.38100981712341,109,289,"cooper_figures/E11.png",165,"female",22,"o",NA,1460638104.34868,1,"True","2016-04-14 14:48:24","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.57404589653015,255,270,"cooper_figures/D12.png",167,"female",22,"w",NA,1460638107.89263,1,"True","2016-04-14 14:48:27","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.22628998756409,25,175,"cooper_figures/G16.png",169,"female",22,"o",NA,1460638112.42858,1,"True","2016-04-14 14:48:32","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.44370412826538,26,26,"cooper_figures/H20.png",174,"female",22,"w",NA,1460638120.9641,1,"False","2016-04-14 14:48:40","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.16891884803772,136,166,"cooper_figures/A6.png",175,"female",22,"w",NA,1460638122.1564,1,"False","2016-04-14 14:48:42","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.07349491119385,269,419,"cooper_figures/C8.png",176,"female",22,"o",NA,1460638123.24455,1,"True","2016-04-14 14:48:43","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.51552700996399,167,317,"cooper_figures/E11.png",179,"female",22,"o",NA,1460638131.48777,1,"False","2016-04-14 14:48:51","False",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.20356702804565,216,231,"cooper_figures/G16.png",180,"female",22,"o",NA,1460638134.77574,1,"False","2016-04-14 14:48:54","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.2739839553833,8,23,"cooper_figures/C8.png",182,"female",22,"w",NA,1460638138.46363,1,"False","2016-04-14 14:48:58","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.862993955612183,162,162,"cooper_figures/F15.png",184,"female",22,"w",NA,1460638140.90347,1,"False","2016-04-14 14:49:00","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.66824984550476,255,420,"cooper_figures/H20.png",185,"female",22,"o",NA,1460638142.59132,1,"False","2016-04-14 14:49:02","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.0481550693512,312,462,"cooper_figures/H20.png",186,"female",22,"o",NA,1460638143.65576,1,"True","2016-04-14 14:49:03","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.970882892608643,306,336,"cooper_figures/E11.png",188,"female",22,"o",NA,1460638146.89518,1,"False","2016-04-14 14:49:06","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.32267618179321,275,305,"cooper_figures/F15.png",192,"female",22,"o",NA,1460638154.23138,1,"False","2016-04-14 14:49:14","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.14190888404846,162,162,"cooper_figures/E11.png",193,"female",22,"o",NA,1460638155.38343,1,"False","2016-04-14 14:49:15","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.54784512519836,20,170,"cooper_figures/D12.png",197,"female",22,"w",NA,1460638163.60666,1,"False","2016-04-14 14:49:23","False",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.1718111038208,251,401,"cooper_figures/G16.png",199,"female",22,"w",NA,1460638167.41499,1,"False","2016-04-14 14:49:27","False",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.986672878265381,59,74,"cooper_figures/E11.png",202,"female",22,"o",NA,1460638175.61462,1,"False","2016-04-14 14:49:35","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.88549613952637,43,58,"cooper_figures/H20.png",204,"female",22,"w",NA,1460638179.43059,1,"True","2016-04-14 14:49:39","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.704833030700684,58,58,"cooper_figures/C8.png",205,"female",22,"o",NA,1460638180.14998,1,"False","2016-04-14 14:49:40","False",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
